id,genre,track_name,artist_name,valence,energy,mood_vec,distances
5r2fNpheVXtxgrh0PgXLOC,trip-hop,Renaissance Affair,Hooverphonic,0.478,0.772,"[0.478, 0.772]",0.28927668416241226
0Od0zsJfXMPheobhQGs9kE,trip-hop,A Song for Yukiko,Tricky,0.543,0.44,"[0.543, 0.44]",0.04903060268852504
0dmGHmQMGSV3u5GEWr7UfZ,trip-hop,Risingson - Underworld Remix,Massive Attack,0.675,0.734,"[0.675, 0.734]",0.2840422503783548
4M8OFpd2XF6WvXB7AeTibt,trip-hop,Lo Fi Groovy,All India Radio,0.296,0.386,"[0.296, 0.386]",0.2580174412709343
6OK27eVNONtsnJcF0n6a4C,trip-hop,Part of the Process,Morcheeba,0.402,0.525,"[0.402, 0.525]",0.13612494260788507
0jdG9k48w63auVRPEqVcfz,trip-hop,Single,Everything But The Girl,0.543,0.413,"[0.543, 0.413]",0.07566372975210779
4tVhBXOhSlqYCL2IjyoUNu,trip-hop,Blue Lines - 2012 Mix/Master,Massive Attack,0.947,0.496,"[0.947, 0.496]",0.41407728747179545
48NzgPHtWgcR1alr1hDlUM,trip-hop,Over - Live,Portishead,0.119,0.509,"[0.119, 0.509]",0.4145322665366353
4EOQXhHNdR3XpmVaqRSTSj,trip-hop,Swollen,Various Artists,0.292,0.817,"[0.292, 0.817]",0.4078259432650159
2eYYn1t3A29SFhrSPRWMLQ,trip-hop,Crimson,Morcheeba,0.165,0.344,"[0.165, 0.344]",0.395170849127311
5OYZAivBHkRUDHllvBAgxW,trip-hop,Light Flares,Thievery Corporation,0.467,0.848,"[0.467, 0.848]",0.366
5KfxqEyIa23SVVmCqcqkks,trip-hop,Hypnosis Theme (feat. Marina Quaisse),Wax Tailor,0.579,0.727,"[0.579, 0.727]",0.2433865238668731
6K3gtAIEWNqYHfd4mSEKcT,trip-hop,Plastic,Portishead,0.0652,0.553,"[0.0652, 0.553]",0.47229423032681656
2kmOzndbVl8GomtgVGmEHS,trip-hop,At The End Of The Day,Amon Tobin,0.329,0.78,"[0.329, 0.78]",0.356202189774291
2yWyFT6bW1Rd9cjVvYi4v8,trip-hop,Superstylin',Groove Armada,0.928,0.798,"[0.928, 0.798]",0.5021205034650548
3cWC1GHdXPuuT4cQcu8HsA,trip-hop,Where It All Starts,Thievery Corporation,0.254,0.605,"[0.254, 0.605]",0.30253925365148904
6kYwzIqAj4Wp6ApoPpoqny,trip-hop,You Make It Easy,Air,0.378,0.511,"[0.378, 0.511]",0.15669716015295237
0GEu2LuKWQMJiKi4OIBMlV,trip-hop,Destroying Angel,Sneaker Pimps,0.114,0.623,"[0.114, 0.623]",0.44021131289416
4P8qXnroR43S0xk0hmSbNs,trip-hop,Les Nuits,Nightmares On Wax,0.0387,0.291,"[0.0387, 0.291]",0.5321104114749119
3N2UhXZI4Gf64Ku3cCjz2g,trip-hop,Inertia Creeps,Massive Attack,0.388,0.806,"[0.388, 0.806]",0.3494982117264694
7aRJmzl622nk2qhnUxc1fV,trip-hop,A Beautiful Mine,RJD2,0.0367,0.666,"[0.0367, 0.666]",0.5272548624716514
7r8WXkrusZNMgZVazWRhde,trip-hop,Past Mistake,Tricky,0.241,0.808,"[0.241, 0.808]",0.43320203138951235
0wDEqBu8zSGaHfWzlsw7CU,trip-hop,Seattle Lights,The New Law,0.09,0.719,"[0.09, 0.719]",0.49960984778124623
51U7HIK99E6G6OrpU1oYEq,trip-hop,(The Forgotten People),Thievery Corporation,0.644,0.814,"[0.644, 0.814]",0.34437915151762594
1dPZC3LbZjsYZmVPSnuwKp,trip-hop,The Garden,Cut Chemist,0.693,0.831,"[0.693, 0.831]",0.37848249629276115
02XvknCqa2kPcOLdqD9h69,trip-hop,Daydreaming - 2012 Mix/Master,Massive Attack,0.335,0.509,"[0.335, 0.509]",0.19911052207254143
0kRimU4I9EiQV1L7B6Ih0C,trip-hop,One Love Karma,Morcheeba,0.545,0.715,"[0.545, 0.715]",0.22731695933211843
7Blh4ikl7XXe7OB3k5nRM5,trip-hop,The Fever,Bonobo,0.768,0.76,"[0.768, 0.76]",0.3594565342291054
0mCRhbedh0rFSl6Hbvsjs1,trip-hop,Missing,Everything But The Girl,0.739,0.707,"[0.739, 0.707]",0.30066093860027776
4v0NYoEQja0L61fCNqpmGB,trip-hop,Apple Orange,Alpha,0.56,0.484,"[0.56, 0.484]",0.027294688127912387
0waRwycrArxJubdEiDURBh,trip-hop,Save Yourself,Sadistik,0.367,0.605,"[0.367, 0.605]",0.20308865059377398
31U21fwH5izi4fVA2f1HKa,trip-hop,The Sensual Woman,The Herbaliser,0.189,0.18,"[0.189, 0.18]",0.46173585522460786
3MZQF2Qv9ehvgT3Uxm61jo,trip-hop,Why Does My Heart Feel So Bad?,Moby,0.0451,0.624,"[0.0451, 0.624]",0.5065001579466684
1H6ANjIHhipwTAnXpPLR9g,trip-hop,Western Eyes,Portishead,0.216,0.287,"[0.216, 0.287]",0.37535316703073124
3r277Iie2sTYrUv1DLnI3g,trip-hop,Walking Zero,Sneaker Pimps,0.426,0.658,"[0.426, 0.658]",0.20087060511682645
4chTlek10w2XkfbXQLSB0U,trip-hop,Scrappy Love,Tricky,0.609,0.678,"[0.609, 0.678]",0.2046362626711112
20h4goyRxOxc5iiQPrxvHj,trip-hop,The Only Girl On Earth,Dubphonic,0.472,0.412,"[0.472, 0.412]",0.09745255255764217
4z1fNs2B7KndCsvyPgrhq5,trip-hop,Hyperballad,Björk,0.0356,0.437,"[0.0356, 0.437]",0.5000077599397833
3czs5ZuYpGLoCYETdth09g,trip-hop,Equations,Berry Weight,0.238,0.378,"[0.238, 0.378]",0.31484122982862334
1DB8s1L4z25jcRw88815ko,trip-hop,Cowboys,Portishead,0.18,0.847,"[0.18, 0.847]",0.5034779041824974
0dmTH7UPx42uON6oxW8Fon,trip-hop,Parade,Cyesm,0.203,0.452,"[0.203, 0.452]",0.3319578286469533
7nUj32xhZAI8HCPHK1aSIT,trip-hop,Triptych Pt. 2,Blockhead,0.326,0.321,"[0.326, 0.321]",0.2659661632614194
1gMURuwnafL9A2LHy6wWlY,trip-hop,Cold Out There,Various Artists,0.0334,0.271,"[0.0334, 0.271]",0.544691802765564
0cU4JvVmxn1680dm6LK9Hg,trip-hop,Murder Weapon,Tricky,0.767,0.602,"[0.767, 0.602]",0.2602921435618063
6fNGa2VD1MDjuOTXKBs3Kv,trip-hop,Metronome,DJ Okawari,0.542,0.872,"[0.542, 0.872]",0.3841054542700481
3PTUonduQ2bj0CYTMRWQIT,trip-hop,Re:percussions,Hint,0.479,0.449,"[0.479, 0.449]",0.06661080993352358
4RQyWAw3IVCTWZemFOCEhU,turkish,Zorun Ne Sevgilim,İrem Derici,0.651,0.799,"[0.651, 0.799]",0.3326334318735867
4tMqaNjQxHsWpYORQ7renT,turkish,Neyleyim İstanbulu,Murat Dalkılıç,0.477,0.799,"[0.477, 0.799]",0.3160015822745197
0BL0rhFNRTg4QlrrBeZzfh,turkish,Ayy (Ben Hala Rüyada),Oğuzhan Koç,0.525,0.627,"[0.525, 0.627]",0.13923002549737612
0ggK2tix42emyaJrFZ8RuB,turkish,Bu Gece,Gülşen,0.632,0.883,"[0.632, 0.883]",0.40721738666221025
2n37feBQSCxg9C6yoWviRi,turkish,Askkolik - Radio Edit,Hadise,0.769,0.637,"[0.769, 0.637]",0.27910034037958464
6X791RLOCspnNjP0ZKLnRK,turkish,Sen Kaybı,Burcu Güneş,0.802,0.87,"[0.802, 0.87]",0.4672098029793467
7mZB11CUKM6gDjGqzt4FeW,turkish,Sensiz İstanbul'a Düşmanım (feat. Emre Aydin),Gripin,0.206,0.613,"[0.206, 0.613]",0.35007713435755844
4A2VFJkdycN696SioYyvD1,turkish,Teşekkür Ederim,Emre Kaya,0.833,0.79,"[0.833, 0.79]",0.42568063145978347
2qthUvg6mSwaVB8yyxhUsa,turkish,Beni Bırakma,Feridun Düzağaç,0.38,0.493,"[0.38, 0.493]",0.15308167754502824
6gy1keDYYDfkpHYzzVVQrV,turkish,İlahi Adalet,Demet Akalın,0.744,0.954,"[0.744, 0.954]",0.5115437420201716
3HBcQ11iENVEohtjVkfFvq,turkish,İstanbul Eğlencesi,Murat Boz,0.905,0.828,"[0.905, 0.828]",0.503968252968379
4ufgqeYeeT1Hbf46rGyt7q,turkish,Bounce - Original Mix,Tarkan,0.784,0.877,"[0.784, 0.877]",0.4629492412781341
1iK9FikNjhLIf5I56KDUWI,turkish,Delikanlım,Yıldız Tilbe,0.49,0.433,"[0.49, 0.433]",0.06981403870282826
7uQ5JpZfgg7a99badEYOZ3,turkish,Sonbahar,Halil Sezai,0.543,0.57,"[0.543, 0.57]",0.0826075057122535
1rSkSgv7I2wVlX0RxsGS54,turkish,Suc Bende,Mustafa Sandal,0.686,0.598,"[0.686, 0.598]",0.18843831882077489
6JqRG2jWNSNFj9HAoa81xu,turkish,Şeytan,Serdar Ortaç,0.896,0.989,"[0.896, 0.989]",0.6186840873984072
7fTktmyjdHhX6WDEOWKJV9,turkish,Çantada Keklik,Sibel Can,0.842,0.951,"[0.842, 0.951]",0.5566417160077027
4MnJ7VI4eTtn2b9K8WtXAv,turkish,Melek,Candan Erçetin,0.76,0.894,"[0.76, 0.894]",0.46515051327500434
0YPmbZ4FGLTS6NyOsqYRNd,turkish,Bebek,Various Artists,0.832,0.928,"[0.832, 0.928]",0.5319783830194607
4NgBpiVDCdDvpiV92QIekx,turkish,Hoşçakal,emre aydın,0.36,0.648,"[0.36, 0.648]",0.2356459208218976
4lmYA7WoLjqAU1S5yWmgly,turkish,Bu Kadar Mı,Emre Altug,0.532,0.906,"[0.532, 0.906]",0.4180011961705373
7n89U4x2exxKRcWpVCfMVd,turkish,Yanarım,Sertab Erener,0.527,0.585,"[0.527, 0.585]",0.09718538984847462
4ytg8WEmLmHa0QebKOthGv,turkish,İltimas,Gülşen,0.611,0.934,"[0.611, 0.934]",0.4527692569068709
28HI110rGoskFTqvmaPUwh,turkish,Mutlu Ol Yeter,İbrahim Tatlıses,0.17,0.496,"[0.17, 0.496]",0.3630881435684729
5EkbLi5GqMfO9ei6hJi4K7,turkish,Bahar,Candan Erçetin,0.785,0.553,"[0.785, 0.553]",0.2602479586855582
6KJ6axMrgxqC0KvGoN054n,turkish,Oflaya Oflaya - Ceceli Versiyon,Burcu Güneş,0.53,0.676,"[0.53, 0.676]",0.18802393464662956
5h3B2E7tSVOSkvfwp5JxhX,turkish,Beni Al,Pinhani,0.552,0.443,"[0.552, 0.443]",0.048846698967279244
33TDNhinUjn88eUw4ftzNU,turkish,Herşey Güzel Olacak,Ziynet Sali,0.587,0.661,"[0.587, 0.661]",0.18123189564753772
3BKIJPRF9thL1voJt8nn3F,turkish,Inci Tanem,Tarkan,0.456,0.639,"[0.456, 0.639]",0.1694992625352689
1hKyZluysEFo91nUYV0L4o,turkish,Heder Oldum Aşkına,Yusuf Güney,0.617,0.823,"[0.617, 0.823]",0.3453708152117083
0rhOVpKJeptvzbdKW3Gkh9,turkish,Kara Kedi,Serdar Ortaç,0.801,0.724,"[0.801, 0.724]",0.3570994259306503
5FWt4kjAGU6nKAVIRh14Hx,turkish,Sevişmeden Uyumayalım,Sıla,0.643,0.747,"[0.643, 0.747]",0.2813911867845189
53ZCk3khSUhmNQq4mVdj2b,turkish,Boş Bardak,Fettah Can,0.799,0.855,"[0.799, 0.855]",0.4532604108015612
6r2lmaN0HlrcJdvUApfSdt,turkish,İstanbul,Mercan Dede,0.483,0.583,"[0.483, 0.583]",0.10735455276791944
1cm5POm6pdd4BAVvAQyIUu,turkish,Unut Onu Kalbim,Yusuf Güney,0.716,0.785,"[0.716, 0.785]",0.3488524043202225
4N2TAiYlrmUINFNdeqm74V,turkish,Gönül Yarası,Rafet El Roman,0.533,0.813,"[0.533, 0.813]",0.32499999999999996
78Jpaoy6ITTklK7LbW29nS,turkish,Ben senin ananın,İsmail YK,0.786,0.845,"[0.786, 0.845]",0.4375591388601088
3ps9amJ8VfgTZcbrhtBd4o,turkish,Renkli Rüyalar Oteli,Teoman,0.767,0.884,"[0.767, 0.884]",0.45996956421050295
2AlPvpsWlG7dEfhfNf9qJR,turkish,Dünyanın Sonuna Doğmuşum,maNga,0.836,0.919,"[0.836, 0.919]",0.5268491245128912
1RMnFV3jidSADH1ZSF8EAr,turkish,Nereden Bileceksiniz,Ahmet Kaya,0.512,0.71,"[0.512, 0.71]",0.22299103120977756
3c647cJpYgiR7oC4y3NcvI,turkish,Leylim Ley,İbrahim Tatlıses,0.315,0.598,"[0.315, 0.598]",0.24418026128252057
7iT98FhZ7BAE8xdCxBlw55,turkish,Take Me Home (feat. Bebe Rexha),Cash Cash,0.477,0.903,"[0.477, 0.903]",0.4187612685050995
0Wm0t4EyVdAMjelWqt8kGO,turkish,Dil Yarası,Various Artists,0.373,0.714,"[0.373, 0.714]",0.276904315603784
1DyFP4ah1hHsEbz35Lp7xF,turkish,Kutlama,Sezen Aksu,0.754,0.377,"[0.754, 0.377]",0.24730952266340248
0oVnsgyHclNnGeEb4hRoYO,turkish,Ay,Tarkan,0.418,0.763,"[0.418, 0.763]",0.29807717121577765
1ImHxnik8fqxJjwz8LCRyz,turkish,Bir Derdim Var,mor ve ötesi,0.419,0.887,"[0.419, 0.887]",0.41496626368898953
6U1eDfR5xvE6QUDRSeHnsn,turkish,Yürü Yüreğim,Gökhan Tepe,0.7,0.911,"[0.7, 0.911]",0.45477247058281794
6uYdbRkoduTPm3VO6FZ5pE,turkish,Sözde Ayrılık,Gülşen,0.772,0.903,"[0.772, 0.903]",0.47890082480613877
4X8vGX8iXBJnXQHRsno6eP,turkish,Seni Sevmediğim Yalan,İbrahim Tatlıses,0.523,0.492,"[0.523, 0.492]",0.010770329614269018
6pVKh6raK180WxCUSJWaYW,turkish,Üzecek Adam Çok,Serdar Ortaç,0.895,0.971,"[0.895, 0.971]",0.6036000331345253
0WwEroho5alSHwIOrbo2Ba,turkish,Sen Yoluna Ben Yoluma,Ebru Gündeş,0.71,0.907,"[0.71, 0.907]",0.45485162415891184
2rGH0ezoWJwCSRl2wJh4Bj,turkish,Aşkistan,Ozan Doğulu,0.849,0.816,"[0.849, 0.816]",0.4554558156396732
7GCjNBP8XtxAj1zu36O9Ns,turkish,Araba,Mustafa Sandal,0.67,0.828,"[0.67, 0.828]",0.3665637734419483
4lGPpxyX1Ihdo22bC1KUS5,turkish,Birkaç Beden Önce,Gökhan Tepe,0.728,0.794,"[0.728, 0.794]",0.36285120917533126
0gHe6GlU2nTsoyuGypy45p,turkish,Gel Gel / Intizar,Bengü,0.858,0.934,"[0.858, 0.934]",0.5518523353216873
3zrYNl1aMdFrQkcOjKVr5u,turkish,I Cry,Flo Rida,0.763,0.822,"[0.763, 0.822]",0.40553174968182204
4IGrwqRLZhhuFjbsviDlQL,turkish,Gülpembe,Barış Manço,0.314,0.421,"[0.314, 0.421]",0.22901964981197576
4nKyYOSyfnVHd8zZsow8LG,turkish,Ya Ya Ya Ya - Orijinal Versiyon,Hande Yener,0.707,0.743,"[0.707, 0.743]",0.30870860046328474
30hoPcypN51Y11q6lnI6mB,turkish,Beni Benimle Bırak,maNga,0.657,0.953,"[0.657, 0.953]",0.4812494155840607
2vdoAzybYjBKAikYyuv9Pi,turkish,Xeribe,Sivan Perwer,0.603,0.662,"[0.603, 0.662]",0.18755265927200288
6ixRCDTOJJkw6lMpQOiGzz,turkish,İki Medeni İnsan : Murat Ve Soner,Soner Sarıkabadayı,0.692,0.886,"[0.692, 0.886]",0.42858488074125994
2UixL5NOFcGp0YN7rjI9JA,turkish,Hop Hop,Tarkan,0.848,0.768,"[0.848, 0.768]",0.4214558102577303
1UnaVF9d2CzdI1FJ3Fh0hv,turkish,Hediye,Sıla,0.647,0.721,"[0.647, 0.721]",0.2593935234349539
4wSENXqkF5qz65TKdJgM2H,turkish,Yatcaz Kalkcaz Ordayım,Gülşen,0.559,0.916,"[0.559, 0.916]",0.42878899239602697
21K6jcmZPktm7MftqfLfLg,turkish,I Knew You Were Trouble,Taylor Swift,0.664,0.465,"[0.664, 0.465]",0.13300375934536587
0P3qJfmnCwUN1xjK7wBaqa,turkish,Soğuk Odalar,emre aydın,0.27,0.57,"[0.27, 0.57]",0.2754868417910373
6bl4EJNNCRds62RH8XqtzU,turkish,Can Bedenden Çıkmayınca,Barış Manço,0.917,0.602,"[0.917, 0.602]",0.40056460153138845
0Vu7dBDehf5X0JKrsE0ymN,turkish,Aslan Gibi,Sıla,0.777,0.526,"[0.777, 0.526]",0.24694128856876083
7Crzi0kTIR3jiL4OOyUa4y,turkish,Yurtta Aşk Cihanda Aşk (Dance Version),Gülşen,0.82,0.852,"[0.82, 0.852]",0.4635353276720125
5WwOElnTkwqHmuGep905j1,turkish,Sultan Süleyman,Sezen Aksu,0.424,0.822,"[0.424, 0.822]",0.35133602149509235
2I5bOSQB7fbQms644UvsbD,turkish,Ben Aslında,Murat Boz,0.848,0.914,"[0.848, 0.914]",0.5298122308893972
0yGfXPIZZIzlFXg3u8ojBr,turkish,Benden Sorulur,Gökhan Özen,0.96,0.906,"[0.96, 0.906]",0.5975391200582603
7zoBAESQSuNw8froX20kL3,turkish,Hakim Bey,Mehmet Erdem,0.57,0.645,"[0.57, 0.645]",0.1613009609394811
1cwth5tNynCfH2ZYCmShDc,turkish,Pembe Mezarlık,Model,0.718,0.84,"[0.718, 0.84]",0.39765437253977226
1EzrEOXmMH3G43AXT1y7pA,turkish,I'm Yours,Jason Mraz,0.712,0.444,"[0.712, 0.444]",0.18432851108821982
7jLx4Qlr0IbpIaVja2TLHz,turkish,Duman,Various Artists,0.496,0.719,"[0.496, 0.719]",0.23394443784796423
3fJfmvcwsMkWxV1AwtgCcW,turkish,Ikimizin Yerine,Tarkan,0.634,0.794,"[0.634, 0.794]",0.32223749005973845
2CtLf9f4qAJC7ZVR0qBXWf,turkish,Tesir Altında,Mustafa Sandal,0.661,0.93,"[0.661, 0.93]",0.46016084144568414
1FBZ7Ycntj00pUm3amq4LG,turkish,Beni Unutma,Sezen Aksu,0.295,0.558,"[0.295, 0.558]",0.24808063205337097
5kL3fvZKJ5Ua5pSqg2dkZv,work-out,"Right Here, Right Now",Fatboy Slim,0.113,0.859,"[0.113, 0.859]",0.5603936116695122
1inG2cgfeGVBsTCcmMIv0e,work-out,In For The Kill,La Roux,0.905,0.969,"[0.905, 0.969]",0.6080666081935432
3U9yv46nVSn3PkLsVcNIcA,work-out,Who Gon Stop Me,JAY-Z,0.378,0.73,"[0.378, 0.73]",0.2873830196793123
1EzaEQ1hUWj7NWphY5Allw,work-out,Mmm Yeah,Austin Mahone,0.977,0.939,"[0.977, 0.939]",0.6328799254202964
4jtyUzZm9WLc2AdaJ1dso7,work-out,0 To 100 / The Catch Up,Drake,0.504,0.716,"[0.504, 0.716]",0.22983689869122406
0bdbXNbIRClzywgD6UIPlw,work-out,Blind Faith,Chase & Status,0.418,0.85,"[0.418, 0.85]",0.37982759246795117
2FiceoWDJ67rrmb5tGBpgE,work-out,Ghost,Ella Henderson,0.486,0.836,"[0.486, 0.836]",0.3511595079162744
3XcCfweqtfMbZNbM7Mq0gg,work-out,Hard,Rihanna,0.154,0.75,"[0.154, 0.75]",0.4607439636066869
5p9XWUdvbUzmPCukOmwoU3,work-out,Suddenly I See,KT Tunstall,0.664,0.767,"[0.664, 0.767]",0.30822394455979574
77c0xyUM14wHa0cEAR9BV0,work-out,Lisztomania,Phoenix,0.33,0.79,"[0.33, 0.79]",0.3638859711503042
5FQazQxWUHsJ8QDaXLdFzR,work-out,Blow,Kesha,0.769,0.73,"[0.769, 0.73]",0.33802366781040644
3k4NN1toPhPi7idAtJSrHZ,work-out,Bodies,Drowning Pool,0.595,0.927,"[0.595, 0.927]",0.4433565156846125
51ou2uIAEKVKAGyvBiQLj4,work-out,R U Crazy - Jason Julian Remix,Various Artists,0.376,0.784,"[0.376, 0.784]",0.3350596961736819
1hWYT0w2R0J19rlVkiez7X,work-out,Battle Scars,Lupe Fiasco,0.494,0.811,"[0.494, 0.811]",0.3253459696999489
18oWEPapjNt32E6sCM6VLb,work-out,Heads Will Roll,Yeah Yeah Yeahs,0.791,0.903,"[0.791, 0.903]",0.48866041378446035
4nVyHATevhl5RC6Qmoko5H,work-out,I Like It,Enrique Iglesias,0.704,0.94,"[0.704, 0.94]",0.4832649376894624
5Lm8wha7kmEuqyjJ237HNM,work-out,Cheers (Drink To That),Rihanna,0.724,0.913,"[0.724, 0.913]",0.4659463488428684
6rvo2EAdn5U47Nn9kWhLpz,work-out,Heartbeat,Childish Gambino,0.368,0.558,"[0.368, 0.558]",0.17923448328934927
08N3wNB4s9maD4EvaLmSd5,work-out,She Will,Lil Wayne,0.0675,0.827,"[0.0675, 0.827]",0.5758569700889276
3FL294j5PN9eYGh8slNKvB,work-out,Survival,Eminem,0.435,0.907,"[0.435, 0.907]",0.4303080292069857
45kbpUIFmkS9Xla7hMXpzn,work-out,One More Night,Maroon 5,0.613,0.82,"[0.613, 0.82]",0.34150256221586384
5r67bGhYXZNqk2m2Wupfmu,work-out,Pour It Up,Rihanna,0.39,0.478,"[0.39, 0.478]",0.14334922392534954
6LxSe8YmdPxy095Ux6znaQ,work-out,Headlines,Drake,0.425,0.566,"[0.425, 0.566]",0.13322161986704711
5pBvNeOAJ54zgd5lEOmM3b,work-out,Without Me,Eminem,0.659,0.657,"[0.659, 0.657]",0.21080085388821368
5BDExeJk5viKinOayDi6jF,work-out,We Laugh We Dance We Cry - Radio Edit (feat. Linus Norda),Rasmus Faber,0.521,0.888,"[0.521, 0.888]",0.4001799595182148
3C7RbG9Co0zjO7CsuEOqRa,work-out,Sing For The Moment,Eminem,0.166,0.812,"[0.166, 0.812]",0.48955592121840386
6sePPH7boWyJDI8spzwfBJ,work-out,Your Love Is My Drug,Kesha,0.766,0.607,"[0.766, 0.607]",0.26162950903902255
5vI0C3TDTxySR6Oq8NWjE0,work-out,"Hearts On Fire - From ""Rocky IV"" Soundtrack",Various Artists,0.617,0.896,"[0.617, 0.896]",0.4165573189850348
1z667LebVh3DtYNrVJEao0,work-out,All the Above (feat. T-Pain),Maino,0.365,0.888,"[0.365, 0.888]",0.4338478996146
1iFiByfONHVI62dxIaFZjv,work-out,TKO,Justin Timberlake,0.493,0.678,"[0.493, 0.678]",0.19416487838947605
6zSM5blO2axFxrqmv0QtOy,work-out,Marry The Night,Lady Gaga,0.376,0.878,"[0.376, 0.878]",0.4204152708929589
4hieclGAWyHDZdRgREPMDs,work-out,Right Now - Dyro Radio Edit,Rihanna,0.45,0.719,"[0.45, 0.719]",0.24545875417267154
0GfXd2we2wXxAeHoy5fRsM,work-out,Numb,Usher,0.291,0.687,"[0.291, 0.687]",0.31331294259892944
4pn0G7yHNfTgRYRWca8gYA,work-out,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),Pitbull,0.549,0.942,"[0.549, 0.942]",0.4542818508371207
2MIqLCofYbazo7rXz5RErV,work-out,Cooler Than Me - Single Mix,Mike Posner,0.623,0.824,"[0.623, 0.824]",0.34784479297525783
4W9KBjqf2lyUF6MdX0vsJm,work-out,Get Up (Rattle) - Vocal Edit,Bingo Players,0.722,0.985,"[0.722, 0.985]",0.5317236124153224
2DyHhPyCZgZzNXn1IrtsTu,work-out,Any Way You Want It,Journey,0.586,0.934,"[0.586, 0.934]",0.44913806340589757
7wMq5n8mYSKlQIGECKUgTX,work-out,Hall of Fame (feat. will.i.am),The Script,0.629,0.873,"[0.629, 0.873]",0.3967883566840136
2YhapA5E1qTZ1Ykw9Y86ql,work-out,Run Boy Run,Woodkid,0.34,0.959,"[0.34, 0.959]",0.5090088407876625
5PKtqiUwkjveVYzmj4gMnz,work-out,"Training Montage - From ""Rocky IV"" Soundtrack",Various Artists,0.345,0.748,"[0.345, 0.748]",0.3208488740824877
2lnzGkdtDj5mtlcOW2yRtG,work-out,"Whenever, Wherever",Shakira,0.871,0.832,"[0.871, 0.832]",0.4822654870504419
3Kw4KEYQg6JaqUD8ZgAwz6,work-out,The Beautiful People,Marilyn Manson,0.771,0.95,"[0.771, 0.95]",0.5196999134115763
3YBZIN3rekqsKxbJc9FZko,work-out,Paradise City,Guns N' Roses,0.472,0.952,"[0.472, 0.952]",0.46799252130776614
0GugYsbXWlfLOgsmtsdxzg,work-out,Push It,Salt-N-Pepa,0.967,0.722,"[0.967, 0.722]",0.49306389038338627
3GpbwCm3YxiWDvy29Uo3vP,work-out,Right Round,Flo Rida,0.705,0.672,"[0.705, 0.672]",0.25187298386289864
1MN5gnxpy3GeSFoldiWwGu,world-music,Bissa,Fatoumata Diawara,0.735,0.701,"[0.735, 0.701]",0.29355238033441317
0oRpF1YEmbG5nlXNfu7v40,world-music,Xale / Our Young People,Youssou N'Dour,0.22,0.116,"[0.22, 0.116]",0.4861614958015495
0mkC0No5KP4Ff7HXL7tVhx,world-music,The River Tune,Bassekou Kouyate,0.778,0.447,"[0.778, 0.447]",0.2484069242191127
2Rgm1smFbQKaduQ5Jbm2O0,world-music,Wawusho Kubani? - Who Were You Talking To?,Ladysmith Black Mambazo,0.514,0.197,"[0.514, 0.197]",0.2916196152524723
7Jg8qbXC8I5lL7QDzgvYsM,world-music,Il Principiante,Bandabardò,0.717,0.575,"[0.717, 0.575]",0.20353132437047614
4nSP4qJJYkSd2C5svcAYKP,world-music,Cabo Verde Mandá Manténha,Cesária Evora,0.667,0.521,"[0.667, 0.521]",0.1380036231408437
0sQDRiy9FbUmIWVorA8y6V,world-music,Truth Don Die,Femi Kuti,0.958,0.947,"[0.958, 0.947]",0.6255445627611194
27TwgTbE6MuxFqqSa1A0ly,world-music,Schopska Pesen (Diaphonic Chant),Bulgarian State Television Female Choir,0.199,0.254,"[0.199, 0.254]",0.40781368294847586
5CCRgTNejF04yORsVlIvtL,world-music,Lisboa Kuya,Sara Tavares,0.753,0.532,"[0.753, 0.532]",0.22435685859808252
5kNqKS5CCrT94IRxuXnDCx,world-music,Ride with Yourself,Various Artists,0.653,0.837,"[0.653, 0.837]",0.36905419656196836
6uNipqGXOCj8Q8ufRemutC,world-music,Dreambuilding,Goat,0.337,0.923,"[0.337, 0.923]",0.4771173859754013
650Dtu5agocDjFurWlG8N6,world-music,Mustt Mustt,Nusrat Fateh Ali Khan,0.827,0.358,"[0.827, 0.358]",0.321459173146451
7rRtZJhhWRcu2hCgokAPPV,world-music,Hijack The Barber,Various Artists,0.309,0.439,"[0.309, 0.439]",0.22929675095822882
72YPmOf7eLYifHbWg9Y1ET,world-music,Ali Aoudy,Ali Farka Touré,0.718,0.539,"[0.718, 0.539]",0.19190101615155658
24xmFCREF5JiqKBhLHqgKL,world-music,King of Kings,Ladysmith Black Mambazo,0.392,0.0522,"[0.392, 0.0522]",0.4580421814636726
09EkD0M5x0N7ybxGvIV6wB,world-music,Bulgarian Chicks,Balkan Beat Box,0.752,0.664,"[0.752, 0.664]",0.28095729212818094
73AKGXQGrjVABa1gM24ASH,world-music,Miyoko,Youssou N'Dour,0.6,0.724,"[0.6, 0.724]",0.24532631330536067
04S6nmwnbd0fjiXYjDuj7q,world-music,Music Background,Pet Music World,0.0377,0.171,"[0.0377, 0.171]",0.5880570465524582
3EREjXvpkJSZlbwdMLVpig,world-music,Nguva Ye Kufara,Chiwoniso,0.682,0.756,"[0.682, 0.756]",0.3066349621292393
6B3Fr3kIWOOde0dFZPNDFp,world-music,Ghanan Ghanan,A.R. Rahman,0.41,0.562,"[0.41, 0.562]",0.14354441821262165
6JU3cBz02hIKqtSXdFYeAW,world-music,Chidren's Song,Pham duc Thanh,0.734,0.345,"[0.734, 0.345]",0.24667792767088018
